LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(µm/frame),(µm),(frame),(µm),(µm),(µm),
ID175724 → ID175663,8563,175724,175663,66.54878645301967,1.9946916581618903,0.4683123746522004,0.4683123746522004,295.5,623.4117360873724,908.866349109273,0.0,
ID177988 → ID177134,8564,177988,177134,26.670427586222804,2.106932547707146,4.54542745754098,4.54542745754098,299.5,590.7181913320369,650.3710989375887,0.0,
ID175155 → ID176347,8564,175155,176347,41.592753398732384,0.9447352305820009,5.031535852180993,5.031535852180993,297.5,592.6678914566139,650.4729388041476,0.0,
ID173620 → ID173770,8564,173620,173770,3.871257728827103,NaN,1.9251876584620122,1.9251876584620122,294.5,592.6642501398428,655.319371522123,0.0,
ID175206 → ID175155,8564,175206,175155,13.613579180221057,1.2579989788382728,1.7419726437435665,1.7419726437435665,296.5,593.1555860804607,653.541775503373,0.0,
ID173770 → ID175206,8564,173770,175206,11.535320034098902,2.339039655003099,1.443909224492051,1.443909224492051,295.5,593.1595064054536,654.8328287589077,0.0,
ID176347 → ID177988,8564,176347,177988,17.253085303010668,3.023369359595278,2.626807174323812,2.626807174323812,298.5,592.3544104182772,649.2924566543994,0.0,
ID173208 → ID173462,8565,173208,173462,136.90516252458713,NaN,9.385761241199155,9.385761241199155,294.5,1452.6294648993935,526.113425780865,0.0,
ID174636 → ID178180,8566,174636,178180,41.06710953486465,0.7533353149480886,3.2656957142611907,13.062782857044763,299.0,1053.6631562344655,241.99909357561774,0.0,
ID178180 → ID177588,8566,178180,177588,60.05435795003591,0.7527971488771108,2.4647251559443792,4.9294503118887585,302.0,1046.6867309224344,243.46919643570732,0.0,
ID175011 → ID174636,8566,175011,174636,30.146545577032143,2.812591044655036,1.384606979071547,1.384606979071547,296.5,1058.6625403048454,238.97000462175623,0.0,
ID172953 → ID173371,8566,172953,173371,17.66170968202198,NaN,3.4552170038945467,3.4552170038945467,294.5,1062.2958457153268,237.14049952002662,0.0,
ID173371 → ID175011,8566,173371,175011,2.0080481914724557,0.39166256304675606,3.102898335129754,3.102898335129754,295.5,1059.5802518984365,238.86440270735937,0.0,
ID174137 → ID176328,8567,174137,176328,304.6853528013219,NaN,13.268101366673836,13.268101366673836,294.5,1472.266836447451,1010.494451349706,0.0,
ID173245 → ID173485,8568,173245,173485,8.55118827942432,NaN,2.924241487877552,2.924241487877552,294.5,668.5499917154905,384.4680488286251,0.0,
ID175296 → ID175617,8569,175296,175617,2.340668991144003,NaN,1.2611539838902819,1.2611539838902819,295.5,500.6153332468434,866.9094330156155,0.0,
ID181020 → ID178874,8569,181020,178874,6.564656845167886,2.6495023025441045,3.0280246563219104,3.0280246563219104,301.5,504.19463629855574,864.0044908233499,0.0,
ID175338 → ID176596,8569,175338,176596,29.01975978785949,3.0381232770674704,4.269079575963819,4.269079575963819,297.5,500.5639637714311,865.597167546802,0.0,
ID176596 → ID178837,8569,176596,178837,25.27289276192395,2.8516935545584783,3.961104835117986,3.961104835117986,298.5,501.1695074235501,865.6963582126962,0.0,
ID177210 → ID181020,8569,177210,181020,30.90596555260827,2.498934777214313,4.7373336442771485,4.7373336442771485,300.5,503.12818104262925,863.3380593245126,0.0,
ID178837 → ID177210,8569,178837,177210,56.618066006422744,3.1086950226995476,6.625779155397898,6.625779155397898,299.5,501.4172334669813,864.3845447637136,0.0,
ID175617 → ID175338,8569,175617,175338,2.954717280434219,1.4559419221434347,1.0471353373157,1.0471353373157,296.5,499.75500077647746,866.9945808864561,0.0,
ID173377 → ID175017,8570,173377,175017,72.2046422217469,NaN,7.5741400894623725,7.5741400894623725,295.5,723.328615079681,280.2755050816523,0.0,
ID176039 → ID176948,8571,176039,176948,17.155383359129345,2.7616841170175648,1.4760935715673467,1.4760935715673467,297.5,1527.9634436935416,1463.4397275241363,0.0,
ID176172 → ID176039,8571,176172,176039,25.291160378949282,2.5348617706944654,1.3188919322621084,1.3188919322621084,296.5,1527.723725088424,1463.3051237157686,0.0,
ID176705 → ID176172,8571,176705,176172,15.462492860538557,NaN,3.224434865123829,3.224434865123829,295.5,1526.58936404399,1463.327826034892,0.0,
ID176022 → ID175690,8572,176022,175690,0.8419208159095848,0.5159357197639736,1.5086814908167705,1.5086814908167705,296.5,1381.9012804316485,1312.0812192178093,0.0,
ID175690 → ID176875,8572,175690,176875,5.194601193510181,2.2477344329014293,1.0765005913004055,1.0765005913004055,297.5,1381.3621689604095,1312.3249970554243,0.0,
ID176518 → ID176022,8572,176518,176022,3.1691852740016526,NaN,1.698993774899712,1.698993774899712,295.5,1382.8168934833143,1310.8293720759357,0.0,
ID176583 → ID176129,8573,176583,176129,71.40831330229852,NaN,7.042420285850854,7.042420285850854,295.5,1358.6169473263226,1543.0322799811888,0.0,
ID174852 → ID175548,8574,174852,175548,0.7076725284001849,NaN,0.8118874150454298,0.8118874150454298,295.5,1091.8480535712329,808.9671783363868,0.0,
ID176163 → ID176036,8575,176163,176036,35.74400524832702,0.9494865208200964,2.973804823514991,2.973804823514991,296.5,495.36829088617634,1456.7766878996754,0.0,
ID176709 → ID176163,8575,176709,176163,81.30170585312979,NaN,6.783240002655727,6.783240002655727,295.5,495.27638852923155,1461.2012325931769,0.0,
ID176459 → ID175951,8576,176459,175951,5.051198020795936,NaN,2.066138091020258,2.066138091020258,295.5,734.8999459665125,1269.7755964158127,0.0,
ID176329 → ID175844,8577,176329,175844,15.113005245985706,NaN,3.8097939889506716,3.8097939889506716,295.5,1690.025940751984,980.2951778272604,0.0,
ID175275 → ID176514,8578,175275,176514,43.29741351304224,0.8010261533958463,3.250540276852936,3.250540276852936,297.5,857.8341910099655,800.467724903008,0.0,
ID174927 → ID175559,8578,174927,175559,1.4734689067015967,NaN,1.0483381923481063,1.0483381923481063,295.5,857.6256787652267,805.1858581670296,0.0,
ID175559 → ID175275,8578,175559,175275,20.290184821262706,1.6218186836969573,3.5742760700143865,3.5742760700143865,296.5,858.4572833950685,803.5483298030072,0.0,
ID173388 → ID175019,8579,173388,175019,707.1178381624089,NaN,19.589209709454906,19.589209709454906,295.5,1261.7378811947624,295.73623907090075,0.0,
ID175131 → ID175035,8580,175131,175035,1.8928553028293624,0.06594967214835162,1.537213459674419,1.537213459674419,296.5,1085.1523054181766,532.772667760794,0.0,
ID173651 → ID175131,8580,173651,175131,16.97541234921042,NaN,2.7933036312421264,2.7933036312421264,295.5,1087.293860623587,532.460548184123,0.0,
ID175035 → ID175370,8580,175035,175370,68.02408469788793,2.1546076888249113,5.000601139678841,5.000601139678841,297.5,1086.1396201973066,534.7088762100295,0.0,
ID175573 → ID175291,8581,175573,175291,1.5231600950128026,0.3019869235081801,3.0970909000693743,3.0970909000693743,296.5,427.9660462241591,806.734943572886,0.0,
ID175291 → ID176547,8581,175291,176547,20.071671641551287,1.8066257498972333,3.8109358172837973,3.8109358172837973,297.5,428.258577833785,808.8713810667809,0.0,
ID174935 → ID175573,8581,174935,175573,5.761994331562837,NaN,2.202579011615202,2.202579011615202,295.5,425.7002072720197,805.4184133045878,0.0,
